...1,UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs,gastype,dataset
12,CG1_F_RE_17jul,12.92200126,426.8483181,603.21262,0.780373017,1.472677917,1.783648965,913.0179232,0.030047935,0.232533137,0.998779465,0,14.06225945,424.309582,1549.454045,0.849234388,1.122201786,1.365835256,793.9201065,0.097863628,0.695931039,0.999284305,7.55E-04,427.58325,599.55359,0.255311115,3.5,16.55874943,227,0.222963719,1,1.088241609,NA,NA,14.06225945,HM,NA,0,4,3.5,3.5,0.232303159,2,0.5,1,0.05,0.26,60,CO2,20240717_CO2
13,CG2_C_NEE_17jul,1.46413578,422.0110396,438.3681257,0.088416682,0.517830995,0.640348423,368.1606662,0.014559234,0.994390978,0.982033831,9.25E-163,1.565295213,421.8262765,551.7920745,0.094525529,0.513257785,0.635297189,367.3037253,0.060599077,3.871415228,0.982316157,7.27E-04,421.37338,438.38669,0.311603438,3.5,16.559497,186,0.025261909,1,1.069091565,NA,NA,1.565295213,HM,NA,0,4,3.5,3.5,0.256632451,2,0.5,1,0.05,0.31,60,CO2,20240717_CO2
14,CG2_C_RE_17jul,7.161333201,439.582992,516.0592955,0.432069512,1.021490161,1.296610071,603.7521957,0.031526139,0.440227231,0.9965814,3.48E-219,8.229090795,437.7468815,749.3523328,0.496491246,0.830289042,1.020311094,520.5316282,0.109839311,1.334768492,0.997883127,0.001593333,435.48019,513.8111,0.325902957,3.5,16.57449324,178,0.123448432,1,1.149100393,NA,NA,8.229090795,HM,NA,0,4,3.5,3.5,0.262336091,2,0.5,1,0.05,0.33,60,CO2,20240717_CO2
15,CG2_F_NEE_17jul,3.15197526,442.734188,489.2493587,0.18985784,0.660856668,0.806348517,598.3192325,0.012068165,0.382876265,0.996421242,1.11E-293,3.194699688,442.628322,2144.581632,0.192431327,0.660830187,0.811379793,603.4463696,0.048994157,1.533607602,0.996376844,1.13E-04,443.44849,488.32211,0.236203975,3.5,16.60176511,246,0.054245097,1,1.013554811,NA,NA,3.194699688,HM,AICc,1,3,3.5,3.5,0.22315185,2,0.5,1,0.05,0.24,60,CO2,20240717_CO2
16,CG2_F_RE_17jul,9.622932851,440.1264084,596.3571312,0.580783356,0.586376304,0.724852157,598.5517475,0.009412504,0.097813253,0.999742702,0,9.854303697,439.5030003,3783.049526,0.594747533,0.535752885,0.671871972,559.6265153,0.03547089,0.359953283,0.999778985,1.78E-04,439.66333,594.48669,0.214781847,3.5,16.56888537,270,0.165938102,1,1.024043693,NA,NA,9.854303697,HM,NA,0,4,3.5,3.5,0.213003217,2,0.5,1,0.05,0.21,60,CO2,20240717_CO2
17,HD1_C_NEE_17jul,-4.985942729,423.7415134,377.9486029,-0.299300069,1.078598933,1.286012326,520.669301,0.039087948,-0.783963046,0.990683682,1.81E-156,-6.899472839,426.4584249,332.2515068,-0.41416695,0.450935879,0.571821493,273.151574,0.088404229,-1.281318599,0.998158062,0.004396354,427.4053,380.22195,0.378606262,3.5,16.65867553,154,0.085514305,1,1.383785016,NA,NA,-6.899472839,HM,NA,0,4,3.5,3.5,0.282038037,2,0.5,1,0.05,0.38,60,CO2,20240717_CO2
18,HD1_C_RE_17jul,9.424914788,425.6318351,532.0486364,0.566046815,2.842474002,3.364937234,1001.157215,0.075095887,0.79678054,0.988204679,1.80E-182,9.462622245,425.555348,11104.78682,0.568311471,2.86475385,3.39560073,1006.673858,0.303554207,3.207929035,0.987991348,5.32E-05,428.25568,538.72205,0.308341032,3.5,16.65041571,189,0.161727662,1,1.004000827,NA,NA,9.462622245,HM,AICc,1,3,3.5,3.5,0.254587539,2,0.5,1,0.05,0.31,60,CO2,20240717_CO2
19,HD1_F_NEE_17jul,17.26979523,432.0497326,728.6728428,1.037143742,1.236296275,1.431880268,1026.614896,0.01704684,0.098708988,0.999721414,0,18.22624343,429.3509177,3317.309427,1.094583581,0.606584012,0.771756285,673.8969275,0.038207732,0.209630315,0.999919071,3.79E-04,430.64825,726.04462,0.203064677,3.5,16.65130351,287,0.296326783,1,1.055382718,NA,NA,18.22624343,HM,NA,0,4,3.5,3.5,0.206598468,2,0.5,1,0.05,0.2,60,CO2,20240717_CO2
20,HD1_F_RE_17jul,24.88338385,472.1570136,893.435134,1.493894044,2.441043535,3.060456771,1442.312555,0.037224565,0.149596072,0.999369309,0,25.22310396,471.1932316,15814.1585,1.514289415,2.544498441,3.169817601,1464.242605,0.155594331,0.61687226,0.999323757,9.87E-05,472.3797,887.51044,0.206001912,3.5,16.65672606,283,0.42682687,1,1.013652488,NA,NA,25.22310396,HM,AICc,1,3,3.5,3.5,0.208053404,2,0.5,1,0.05,0.21,60,CO2,20240717_CO2
21,HD2_C_NEE_17jul,-5.288779806,420.4458847,370.4174878,-0.31865221,0.983745615,1.142746566,496.7057648,0.033294186,-0.629524907,0.993816294,2.03E-174,-6.697733794,422.5477294,291.6954886,-0.403542547,0.539777214,0.680119965,334.8324139,0.094317325,-1.408197572,0.997809617,0.003083956,421.27661,371.16687,0.367662646,3.5,16.59734231,158,0.091043489,1,1.266404358,NA,NA,-6.697733794,HM,NA,0,4,3.5,3.5,0.278445049,2,0.5,1,0.05,0.37,60,CO2,20240717_CO2
22,HD2_C_RE_17jul,9.098046952,431.6258382,554.7129608,0.549496083,2.681184461,3.237971115,1173.357058,0.05527344,0.607530832,0.991799795,8.01E-235,12.32931514,424.8133848,690.6757615,0.744655464,1.095838764,1.317643592,770.8344006,0.112742279,0.914424503,0.998642078,0.002800906,427.4173,545.31738,0.257554474,3.5,16.55707335,225,0.156998881,1,1.355160641,NA,NA,12.32931514,HM,NA,0,4,3.5,3.5,0.233333333,2,0.5,1,0.05,0.26,60,CO2,20240717_CO2
23,HD2_F_NEE_17jul,16.91955329,460.6471924,701.699151,1.021406604,1.509504727,1.901391599,983.2656514,0.030031292,0.177494592,0.999257048,0,17.19116741,460.002178,8050.222829,1.037803518,1.499935447,1.905127629,986.265506,0.121602159,0.707352536,0.999254234,1.37E-04,462.94272,697.40729,0.244630121,3.5,16.56495388,237,0.291830458,1,1.016053268,NA,NA,17.19116741,HM,AICc,1,3,3.5,3.5,0.227349431,2,0.5,1,0.05,0.24,60,CO2,20240717_CO2
24,HD2_F_RE_17jul,27.71380245,550.1219067,910.4211475,1.675810423,4.600866641,5.997513639,1392.95569,0.10873694,0.392356625,0.996701078,9.69E-268,33.13351421,538.858906,1722.348422,2.003531943,2.888930128,3.513733297,1164.056386,0.290693127,0.877338652,0.998867685,0.001692902,535.57672,906.11377,0.267969597,3.5,16.53755226,216,0.478802978,1,1.19556002,Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),33.13351421,HM,SE,1,3,3.5,3.5,0.238144836,2,0.5,1,0.05,0.27,60,CO2,20240717_CO2
25,HG1_C_NEE_17jul,-3.68134099,406.873603,373.0533637,-0.222501574,1.285879379,1.517565849,567.9912015,0.046263715,-1.25670823,0.976553547,3.48E-125,-6.163434518,410.2491286,358.3602617,-0.372520201,0.507127852,0.650631559,310.9430635,0.116428823,-1.889025065,0.995690248,0.007179193,410.88013,375.54901,0.378485784,3.5,16.54523569,153,0.063571878,1,1.674236246,NA,Intercept (LM),-6.163434518,HM,Intercept (LM),0,4,3.5,3.5,0.282958229,2,0.5,1,0.05,0.38,60,CO2,20240717_CO2
26,HG1_C_RE_17jul,13.01965175,427.2076163,658.2811667,0.785964457,2.029989441,2.585927365,1403.805882,0.029386651,0.225709958,0.99850445,0,14.37061149,423.303391,1702.189254,0.867518584,1.575914792,1.898628421,1223.579393,0.09278923,0.645687413,0.99919379,6.78E-04,426.71292,652.47137,0.19653617,3.5,16.56519151,295,0.224561273,1,1.103763124,NA,NA,14.37061149,HM,NA,0,4,3.5,3.5,0.203777878,2,0.5,1,0.05,0.2,60,CO2,20240717_CO2
27,HG1_F_NEE_17jul,-7.102767594,411.5681972,347.1720983,-0.429307326,1.181631062,1.406812249,537.7632535,0.043744708,-0.615882577,0.994342306,1.48E-169,-7.704277021,412.39927,0,-0.465663915,1.42243074,1.652416157,588.4694531,0.218232429,-2.832613996,0.992196239,0.001129158,410.00696,346.86703,0.383486785,3.5,16.54471557,151,0.122659236,1,1.084686627,NA,NA,-7.704277021,HM,AICc,1,3,3.5,3.5,0.284825961,2,0.5,1,0.05,0.38,60,CO2,20240717_CO2
28,HG1_F_RE_17jul,12.23509074,456.0209129,648.3416855,0.739695279,7.368280652,8.237799421,1847.538055,0.112374816,0.918463279,0.978536014,2.75E-218,20.6144249,436.4594914,729.9421904,1.246283587,1.549078178,1.869038404,1075.313532,0.150602899,0.730570459,0.998895096,0.004246532,441.07617,632.83521,0.22181039,3.5,16.54071762,261,0.211341508,1,1.68486081,NA,Noise (LM.RMSE) | Noise (LM.MAE),20.6144249,HM,NA,0,4,3.5,3.5,0.216644561,2,0.5,1,0.05,0.22,60,CO2,20240717_CO2
29,HG4_C_NEE_17jul,-2.491332885,423.7985482,402.3361594,-0.150086635,0.893711376,1.109762085,444.8196746,0.037188962,-1.492733575,0.969113269,2.45E-109,-2.97817009,424.4675967,353.9204264,-0.179415416,0.870284252,1.069764148,436.3642693,0.163375015,-5.485751651,0.97129958,0.002543198,423.37958,401.36075,0.403455177,3.5,16.59929872,144,0.042881896,1,1.195412346,NA,NA,-2.97817009,HM,NA,0,4,3.5,3.5,0.291666667,2,0.5,1,0.05,0.4,60,CO2,20240717_CO2
30,HG4_C_RE_17jul,10.32217282,425.2505858,607.8229342,0.623113817,1.327453599,1.744933362,1167.76784,0.019931361,0.193092691,0.998908744,0,10.56500842,424.5378204,4415.901173,0.637772961,1.36956017,1.718387045,1160.809285,0.079780545,0.755139437,0.998941732,1.60E-04,426.03723,603.59125,0.197207968,3.5,16.56546932,294,0.178032519,1,1.023525628,NA,NA,10.56500842,HM,NA,0,4,3.5,3.5,0.204124145,2,0.5,1,0.05,0.2,60,CO2,20240717_CO2
31,HG4_F_NEE_17jul,-2.214787853,418.2735276,402.3760731,-0.133592055,0.719186196,0.890147859,318.8238975,0.039219053,-1.770781462,0.964016965,2.93E-87,-2.367149617,418.4518736,291.6135185,-0.142782245,0.713809737,0.886321283,319.9308888,0.163584992,-6.910631692,0.964325669,0.001125702,419.2009,402.85031,0.483546564,3.5,16.57873932,120,0.038169159,1,1.068792938,NA,NA,-2.367149617,HM,AICc,1,3,3.5,3.5,0.319504825,2,0.5,1,0.05,0.48,60,CO2,20240717_CO2
32,HG4_F_RE_17jul,9.541938966,435.4299394,576.5017694,0.575803388,1.085067428,1.389499315,866.0571225,0.020757973,0.217544605,0.998841859,0,9.771878663,434.8667843,3451.476062,0.58967898,1.052528098,1.367822258,860.3879156,0.083066503,0.850056639,0.998877734,1.95E-04,436.3577,572.82959,0.235773698,3.5,16.57152279,246,0.164515254,1,1.024097796,NA,NA,9.771878663,HM,NA,0,4,3.5,3.5,0.22315185,2,0.5,1,0.05,0.24,60,CO2,20240717_CO2
33,HG5_C_NEE_17jul,3.124099118,450.1402502,502.6069936,0.188052844,0.896554936,1.109976334,859.122204,0.013682693,0.437972438,0.994676614,2.54E-293,3.831384859,448.2494133,602.568055,0.230627388,0.610583003,0.755430157,645.6889824,0.043334257,1.131033774,0.997534249,0.001494488,447.32944,502.03522,0.207660986,3.5,16.61287887,280,0.053729384,1,1.226396703,NA,NA,3.831384859,HM,NA,0,4,3.5,3.5,0.209165007,2,0.5,1,0.05,0.21,60,CO2,20240717_CO2
34,HG5_C_RE_17jul,8.451588137,453.6047071,604.7400731,0.508873286,1.981881478,2.433520077,1381.814924,0.027308294,0.323114347,0.996908787,0,9.580124904,450.3381635,1124.928223,0.576822908,1.538646867,1.980554947,1261.116625,0.09750857,1.01782149,0.997952458,8.55E-04,448.47424,603.94128,0.195065494,3.5,16.6084335,298,0.145392368,1,1.133529551,NA,NA,9.580124904,HM,NA,0,4,3.5,3.5,0.202749556,2,0.5,1,0.05,0.2,60,CO2,20240717_CO2
35,HG5_F_NEE_17jul,6.548362797,437.5722833,513.3462442,0.394656046,1.269172589,1.49515356,709.0976201,0.032219755,0.492027639,0.995373243,3.79E-225,7.398810537,435.9805326,782.2218136,0.445910742,1.102910032,1.313318104,661.1299796,0.123755824,1.672644852,0.996430191,0.001287861,435.39151,510.68137,0.300901746,3.5,16.59258197,193,0.11275887,1,1.129871812,NA,NA,7.398810537,HM,NA,0,4,3.5,3.5,0.251935513,2,0.5,1,0.05,0.3,60,CO2,20240717_CO2
36,HG5_F_RE_17jul,14.7799606,456.1088665,697.2549323,0.889837881,2.374873427,2.651457628,1308.451703,0.03413421,0.230949261,0.998556631,0,16.79804604,450.7821282,1507.503158,1.011338129,0.952721052,1.219555053,888.028803,0.069006836,0.410802758,0.999694641,9.57E-04,453.31522,693.9353,0.213728051,3.5,16.60972286,272,0.254239395,1,1.136542004,NA,NA,16.79804604,HM,NA,0,4,3.5,3.5,0.212218672,2,0.5,1,0.05,0.21,60,CO2,20240717_CO2
73,CD1_C_NEE_17jul,0.035735888,349.3251627,349.811478,0.002151838,0.192751316,0.243678508,9.300615142,0.004117087,11.52087466,0.247521,8.11E-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.93622,349.49734,0.029263698,0.4,16.6071486,227,0.005379594,1,NA,HM.flux is NA,NA,0.035735888,LM,HM.flux is NA,NA,NA,0.4,0.4,0.026548932,2,0.5,1,0.05,0.029,60,N2O,20240717_N2O
74,CD1_C_RE_17jul,0.039776596,349.1126375,349.7374782,0.002394026,0.185152574,0.22999483,-20.50517237,0.003133449,7.877621079,0.380257135,4.69E-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.21411,349.61423,0.025366322,0.4,16.61494077,262,0.005985064,1,NA,HM.flux is NA,NA,0.039776596,LM,HM.flux is NA,NA,NA,0.4,0.4,0.024712083,2,0.5,1,0.05,0.025,60,N2O,20240717_N2O
75,CD1_F_NEE_17jul,4.538396491,354.7162995,418.8936533,0.273095122,1.191808174,1.442989091,848.9327278,0.023010504,0.507018383,0.993995033,3.87E-262,5.603899689,352.324,536.0598397,0.3372111,0.801446822,1.025557979,689.8239335,0.076468806,1.36456414,0.996966773,0.001835304,352.01978,418.99948,0.028166733,0.4,16.61837257,236,0.682737806,1,1.234775256,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),5.603899689,HM,SE,1,3,0.4,0.4,0.026037782,2,0.5,1,0.05,0.028,60,N2O,20240717_N2O
76,CD1_F_RE_17jul,5.572925803,356.1173519,430.6392313,0.335684141,1.619995264,2.020733996,952.6996961,0.035055452,0.629031375,0.99129204,7.50E-230,6.979106441,353.1360418,555.8320315,0.420385169,1.257854082,1.515351628,826.4088615,0.124191295,1.779472713,0.995103058,0.002073969,356.34372,425.90811,0.029778825,0.4,16.60169522,223,0.839210353,1,1.252323589,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),6.979106441,HM,SE,1,3,0.4,0.4,0.026785981,2,0.5,1,0.05,0.03,60,N2O,20240717_N2O
77,CD2_C_NEE_17jul,0.064527532,345.5508625,346.3733519,0.003879667,0.186308718,0.231097261,-13.47182966,0.004303482,6.669217928,0.513569458,4.42E-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.54227,346.68924,0.031234242,0.4,16.63223369,213,0.009699168,1,NA,HM.flux is NA,NA,0.064527532,LM,HM.flux is NA,NA,NA,0.4,0.4,0.027407548,2,0.5,1,0.05,0.031,60,N2O,20240717_N2O
78,CD2_C_RE_17jul,0.055861727,347.0575008,347.9277177,0.003359911,0.185068268,0.235334401,-8.367065992,0.003245508,5.809895453,0.532704724,9.79E-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.09946,347.33237,0.025578394,0.4,16.62595614,260,0.008399777,1,NA,HM.flux is NA,NA,0.055861727,LM,HM.flux is NA,NA,NA,0.4,0.4,0.024806947,2,0.5,1,0.05,0.026,60,N2O,20240717_N2O
79,CD2_F_NEE_17jul,0.038414441,346.2509285,346.5356423,0.002314747,0.250737909,0.303509638,62.39596199,0.012739918,33.16439742,0.061727096,0.003124274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.53638,346.61798,0.053533951,0.4,16.59552489,124,0.005786867,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.03592106,2,0.5,1,0.05,0.054,60,N2O,20240717_N2O
80,CD2_F_RE_17jul,0.099078026,346.8380904,347.857378,0.005960746,0.185848503,0.234718407,-4.32513761,0.006026552,6.08263253,0.611612393,5.77E-37,0.175081392,346.7234937,348.209476,0.010533271,0.185396016,0.230002953,-9.209740847,0.036109964,20.62467255,0.627060926,0.007088423,347.11075,348.2673,0.038655231,0.4,16.62174928,172,0.014901865,1,1.767106181,NA,NA,0.175081392,HM,Intercept,0,4,0.4,0.4,0.030499714,2,0.5,1,0.05,0.039,60,N2O,20240717_N2O
81,CG1_C_NEE_17jul,0.170661826,348.9938628,350.6940455,0.010304138,0.192141664,0.244482292,9.576425113,0.00659843,3.866377454,0.801908085,9.28E-60,0.229105877,348.9035094,352.6523518,0.013832844,0.190005585,0.241911253,8.166837999,0.032483636,14.17843857,0.80605255,0.003689898,348.87741,351.00372,0.039909533,0.4,16.56245613,166,0.025760344,1,1.342455327,NA,NA,0.229105877,HM,NA,0,4,0.4,0.4,0.031046021,2,0.5,1,0.05,0.04,60,N2O,20240717_N2O
82,CG1_C_RE_17jul,0.068307546,348.7342336,349.8230051,0.004124135,0.192468823,0.240226753,2.258218518,0.003207208,4.695247741,0.631598977,3.50E-59,0.069701447,348.7305473,376.0847998,0.004208293,0.19248016,0.240220587,4.306506596,0.013003089,18.65540742,0.6316179,1.54E-04,348.93158,349.67734,0.025000573,0.4,16.56287968,265,0.010310337,1,1.020406249,NA,NA,0.069701447,HM,AICc | Intercept,1,3,0.4,0.4,0.024571805,2,0.5,1,0.05,0.025,60,N2O,20240717_N2O
83,CG1_F_NEE_17jul,0.229481475,347.8808894,351.7120746,0.013830994,0.193824787,0.241520172,5.05134824,0.003005673,1.309767201,0.95462912,1.29E-187,0.230935223,347.8767199,619.4186099,0.013918612,0.194109619,0.241974089,8.15425126,0.012090203,5.235322042,0.954459887,5.13E-05,348.04312,351.91315,0.023873135,0.4,16.59182848,278,0.034577484,1,1.006334926,NA,NA,0.230935223,HM,AICc,1,3,0.4,0.4,0.023990406,2,0.5,1,0.05,0.024,60,N2O,20240717_N2O
84,CG1_F_RE_17jul,0.157938174,348.432151,350.5877502,0.00953805,0.20395829,0.254489838,29.0092721,0.004287219,2.714492066,0.857154983,2.91E-97,0.273222747,348.20002,351.4046389,0.016500204,0.188089626,0.236137092,-2.899330861,0.023960632,8.769632784,0.877014863,0.005148882,348.34558,350.2677,0.029178413,0.4,16.55874943,227,0.023845124,1,1.729934821,NA,NA,0.273222747,HM,NA,0,4,0.4,0.4,0.026548932,2,0.5,1,0.05,0.029,60,N2O,20240717_N2O
85,CG2_C_NEE_17jul,-0.01084945,347.0914386,346.9702303,-6.55E-04,0.197084816,0.250850291,19.53858598,0.005703439,-52.56892377,0.013957093,0.058698585,-0.013817139,347.1007584,346.5913449,-8.34E-04,0.196576484,0.250343299,20.87510476,0.025397808,-183.8137949,0.017938835,0.00163795,347.33478,346.90717,0.035611822,0.4,16.559497,186,0.00163795,1,1.273533644,MDF (HM),No detect. flux (p-val.) | MDF (LM),0,HM,AICc | p-value | MDF | Intercept,1,3,0.4,0.4,0.029329423,2,0.5,1,0.05,0.036,60,N2O,20240717_N2O
86,CG2_C_RE_17jul,0.063640111,346.5445253,347.2241418,0.003839641,0.188664853,0.240743421,4.327663458,0.005853503,9.197819724,0.398375539,2.17E-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.2485,346.83444,0.037246052,0.4,16.57449324,178,0.009599104,1,NA,HM.flux is NA,NA,0.063640111,LM,HM.flux is NA,NA,NA,0.4,0.4,0.029981268,2,0.5,1,0.05,0.037,60,N2O,20240717_N2O
87,CG2_F_NEE_17jul,0.041054737,346.1133607,346.7192246,0.002472914,0.200952863,0.245797485,13.81925312,0.003678713,8.96050752,0.335228036,1.23E-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.21597,346.9292,0.02699474,0.4,16.60176511,246,0.006182285,1,NA,HM.flux is NA,NA,0.041054737,LM,HM.flux is NA,NA,NA,0.4,0.4,0.025503069,2,0.5,1,0.05,0.027,60,N2O,20240717_N2O
88,CG2_F_RE_17jul,0.04622356,346.9583466,347.7087976,0.002789781,0.184472791,0.238205357,-2.378918806,0.003093195,6.691813943,0.452486521,3.85E-37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.51865,347.55667,0.024546497,0.4,16.56888537,270,0.006974452,1,NA,HM.flux is NA,NA,0.04622356,LM,HM.flux is NA,NA,NA,0.4,0.4,0.024343225,2,0.5,1,0.05,0.025,60,N2O,20240717_N2O
89,HD1_C_NEE_17jul,0.057281551,349.3216911,349.847788,0.003438542,0.184890485,0.229030189,-10.76857936,0.006961302,12.15278207,0.303625429,7.93E-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.48453,349.87741,0.043269287,0.4,16.65867553,154,0.008596354,1,NA,HM.flux is NA,NA,0.057281551,LM,HM.flux is NA,NA,NA,0.4,0.4,0.032232919,2,0.5,1,0.05,0.043,60,N2O,20240717_N2O
90,HD1_C_RE_17jul,0.039514281,349.0496884,349.4958445,0.002373171,0.22964126,0.285608608,68.80425539,0.006373977,16.13081815,0.166043751,3.54E-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.9296,349.97925,0.035238975,0.4,16.65041571,189,0.005932927,1,NA,HM.flux is NA,NA,0.039514281,LM,HM.flux is NA,NA,NA,0.4,0.4,0.029095719,2,0.5,1,0.05,0.035,60,N2O,20240717_N2O
91,HD1_F_NEE_17jul,0.425646698,353.2812982,360.5921346,0.025562365,0.267709332,0.343444341,207.1043795,0.004088778,0.960603751,0.974285339,8.20E-229,0.452043899,353.2069251,417.3252424,0.027147658,0.26767948,0.341926837,206.6195881,0.017007653,3.762389732,0.974512076,4.23E-04,353.07025,360.7215,0.023207392,0.4,16.65130351,287,0.063905912,1,1.062016694,NA,NA,0.452043899,HM,NA,0,4,0.4,0.4,0.023611253,2,0.5,1,0.05,0.023,60,N2O,20240717_N2O
92,HD1_F_RE_17jul,0.394765052,350.2712196,356.9546305,0.023700039,0.253183871,0.31668259,158.3871318,0.003851834,0.975728232,0.973851842,1.31E-224,0.398528042,350.2604094,681.5503966,0.023925953,0.25378699,0.317539994,161.9753439,0.01554273,3.900034234,0.973711253,7.22E-05,350.22748,357.17828,0.023543076,0.4,16.65672606,283,0.059250097,1,1.009532227,NA,NA,0.398528042,HM,AICc,1,3,0.4,0.4,0.023777532,2,0.5,1,0.05,0.024,60,N2O,20240717_N2O
93,HD2_C_NEE_17jul,1.042028085,350.3422843,360.1991883,0.062782828,0.197340342,0.249899695,16.34459134,0.007280886,0.698722583,0.992392988,2.11E-167,1.093173415,350.2629402,457.6401073,0.065864365,0.195017634,0.247337586,15.19365764,0.029796245,2.725664941,0.992548171,6.13E-04,349.9769,359.88016,0.042018588,0.4,16.59734231,158,0.15695707,1,1.049082488,NA,NA,1.093173415,HM,NA,0,4,0.4,0.4,0.031822291,2,0.5,1,0.05,0.042,60,N2O,20240717_N2O
94,HD2_C_RE_17jul,0.650030155,351.0837154,359.877948,0.039259967,0.397904206,0.488763776,322.4867454,0.00834339,1.283538895,0.964404359,9.98E-164,1.121402144,350.140114,363.2654591,0.067729491,0.232874711,0.286469792,84.14917356,0.029377425,2.619704723,0.987771971,0.005160206,350.19565,359.07898,0.029434797,0.4,16.55707335,225,0.098149918,1,1.725154033,NA,Noise (LM.RMSE),1.121402144,HM,NA,0,4,0.4,0.4,0.026666667,2,0.5,1,0.05,0.029,60,N2O,20240717_N2O
95,HD2_F_NEE_17jul,0.471953798,348.7721561,355.4960563,0.028491102,0.224523634,0.274584867,66.03728855,0.004336896,0.918923926,0.980459422,4.88E-203,0.474750857,348.7652979,853.6072083,0.028659956,0.225221287,0.275829767,70.25084011,0.017482002,3.682352957,0.980283365,5.68E-05,349.2142,355.58701,0.027957728,0.4,16.56495388,237,0.071227756,1,1.005926552,NA,NA,0.474750857,HM,AICc,1,3,0.4,0.4,0.025982792,2,0.5,1,0.05,0.028,60,N2O,20240717_N2O
96,HD2_F_RE_17jul,0.441728214,350.4611019,356.2038845,0.026710616,0.241378234,0.297714869,95.67521769,0.005397671,1.221943847,0.968891368,1.84E-163,0.447935735,350.4476028,554.5129084,0.027085975,0.241601848,0.297863871,97.96773847,0.021789718,4.864474106,0.968860471,1.33E-04,351.16824,356.14883,0.030625097,0.4,16.53755226,216,0.066776541,1,1.014052806,NA,NA,0.447935735,HM,AICc | Intercept,1,3,0.4,0.4,0.027216553,2,0.5,1,0.05,0.031,60,N2O,20240717_N2O
97,HG1_C_NEE_17jul,0.065435153,348.9086052,349.5097537,0.003954924,0.201375599,0.248299738,14.0619601,0.007569535,11.56799517,0.326623429,7.30E-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.40347,349.56583,0.043255518,0.4,16.54523569,153,0.009887311,1,NA,HM.flux is NA,NA,0.065435153,LM,HM.flux is NA,NA,NA,0.4,0.4,0.032338083,2,0.5,1,0.05,0.043,60,N2O,20240717_N2O
98,HG1_C_RE_17jul,0.016663275,349.3737936,349.6695344,0.001005921,0.207719919,0.262494814,54.11707682,0.002983009,17.90169404,0.093163864,5.31E-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.71765,349.07971,0.022461277,0.4,16.56519151,295,0.002514803,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.0232889,2,0.5,1,0.05,0.022,60,N2O,20240717_N2O
99,HG1_F_NEE_17jul,0.026987124,349.6959798,349.9406542,0.001631163,0.218814371,0.275225642,45.05317397,0.008558118,31.71185658,0.056270789,0.001952068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.60709,350.53369,0.043827061,0.4,16.54471557,151,0.004077907,1,NA,HM.flux is NA,MDF (LM),0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.032551538,2,0.5,1,0.05,0.044,60,N2O,20240717_N2O
100,HG1_F_RE_17jul,0.165850934,349.5530959,351.1573884,0.010026828,0.178533944,0.231284926,-8.390697843,0.006527941,3.936029338,0.801113974,7.42E-58,0.21125744,349.4838133,353.6034019,0.012771963,0.179472515,0.229153385,-9.268492767,0.030917269,14.63487836,0.804762983,0.003100301,349.39087,351.09314,0.041094951,0.4,16.54071762,161,0.025067071,1,1.273779018,NA,NA,0.21125744,HM,NA,0,4,0.4,0.4,0.031524416,2,0.5,1,0.05,0.041,60,N2O,20240717_N2O
